,transaction_id,customer_id,transaction_date,payment_method,satisfaction_level,store_branch,total_amount_GBP
3104,94105,11972,2024-12-13,Apple Pay,1,Manchester Arndale,8.54
3105,94106,11228,2024-08-27,Apple Pay,3,Leeds Trinity,66.68
3106,94107,11267,2022-10-24,Apple Pay,4,London Central,14.58
3107,94108,11055,2021-06-26,Google Pay,4,Birmingham Bullring,61.7
3108,94109,11573,2022-07-21,Apple Pay,5,London Central,66.44
3109,94110,11770,2021-05-31,Google Pay,5,Birmingham Bullring,103.86
3110,94111,11818,2022-07-17,Google Pay,5,Birmingham Bullring,93.88
3111,94112,11723,2020-06-30,Apple Pay,4,London Central,83.78
3112,94113,11431,2021-07-13,Credit Card,5,Manchester Arndale,20.21
3113,94114,11542,2021-03-16,Apple Pay,5,Leeds Trinity,66.55
3114,94115,11373,2023-03-26,Apple Pay,3,London Central,89.73
3115,94116,11976,2022-04-11,Google Pay,2,Glasgow Centre,111.66
3116,94117,11359,2022-01-08,Apple Pay,4,Birmingham Bullring,83.1
3117,94118,11561,2022-03-17,Apple Pay,4,Manchester Arndale,104.59
3118,94119,11501,2023-07-10,Google Pay,2,London Central,105.79
3119,94120,11890,2023-07-14,Credit Card,5,Manchester Arndale,80.8
3120,94121,11275,2023-03-05,Credit Card,3,Manchester Arndale,8.28
3121,94122,11207,2021-05-01,Cash,5,Manchester Arndale,146.75
3122,94123,11712,2023-09-16,Google Pay,4,London Central,8.47
3123,94124,11765,2024-04-24,Google Pay,2,London Central,45.07
3124,94125,11751,2024-04-14,Credit Card,3,Leeds Trinity,98.86
3125,94126,11866,2021-06-28,Google Pay,3,Birmingham Bullring,64.25
3126,94127,11667,2021-03-21,Credit Card,5,Birmingham Bullring,71.84
3127,94128,11927,2023-09-10,Apple Pay,3,Manchester Arndale,66.95
3128,94129,11240,2023-02-26,Apple Pay,4,London Central,63.19
3129,94130,11299,2024-12-08,Debit Card,4,London Central,133.75
3130,94131,11510,2024-02-20,Debit Card,5,Manchester Arndale,199.35
3131,94132,11355,2024-01-11,Google Pay,5,Glasgow Centre,51.1
3132,94133,11322,2024-01-29,Debit Card,5,Birmingham Bullring,43.47
3133,94134,11193,2023-05-16,Google Pay,5,Birmingham Bullring,20.85
3134,94135,11587,2024-11-18,Google Pay,5,Glasgow Centre,6.96
3135,94136,11052,2021-05-10,Debit Card,5,London Central,69.11
3136,94137,11320,2024-05-05,Credit Card,2,Manchester Arndale,73.13
3137,94138,11191,2022-05-03,Cash,4,London Central,15.86
3138,94139,11212,2024-05-22,Debit Card,5,Manchester Arndale,41.76
3139,94140,11362,2024-08-28,Debit Card,3,Birmingham Bullring,73.97
3140,94141,11423,2024-03-30,Apple Pay,4,Manchester Arndale,41.12
3141,94142,11917,2024-04-10,Google Pay,5,Manchester Arndale,30.54
3142,94143,11480,2022-12-12,Apple Pay,4,Glasgow Centre,35.68
3143,94144,11764,2024-12-31,Apple Pay,4,Manchester Arndale,110.18
3144,94145,11145,2021-05-12,Credit Card,3,Birmingham Bullring,48.88
3145,94146,11795,2024-01-17,Debit Card,4,London Central,112.54
3146,94147,11548,2024-11-21,Cash,4,Birmingham Bullring,4.05
3147,94148,11356,2022-10-18,Google Pay,1,London Central,100.33
3148,94149,11573,2022-12-29,Apple Pay,5,Birmingham Bullring,185.39
3149,94150,11558,2024-05-24,Credit Card,4,Manchester Arndale,4.01
3150,94151,11905,2023-03-28,Credit Card,3,London Central,102.28
3151,94152,11078,2021-01-16,Credit Card,4,Manchester Arndale,42.73
3152,94153,11772,2023-10-24,Apple Pay,4,Leeds Trinity,117.11
3153,94154,11196,2024-12-26,Debit Card,2,Leeds Trinity,53.93
3154,94155,11995,2022-10-12,Google Pay,3,London Central,108.12
3155,94156,11290,2022-03-12,Google Pay,4,Manchester Arndale,125.69
3156,94157,11257,2022-11-14,Credit Card,5,Birmingham Bullring,22.92
3157,94158,11352,2024-04-13,Google Pay,4,Birmingham Bullring,8.8
3158,94159,11916,2022-05-10,Debit Card,3,Leeds Trinity,63.77
3159,94160,11515,2021-06-15,Debit Card,4,Birmingham Bullring,23.4
3160,94161,11726,2022-06-21,Google Pay,3,Leeds Trinity,12.78
3161,94162,11425,2023-10-03,Apple Pay,2,Birmingham Bullring,111.23
3162,94163,11260,2024-05-07,Google Pay,4,Glasgow Centre,70.94
3163,94164,11132,2024-11-11,Apple Pay,1,Birmingham Bullring,44.37
3164,94165,11030,2021-04-01,Credit Card,5,London Central,97.86
3165,94166,11947,2023-04-05,Google Pay,5,Birmingham Bullring,145.95
3166,94167,11083,2022-05-29,Apple Pay,1,Manchester Arndale,118.89
3167,94168,11002,2023-07-03,Google Pay,5,Leeds Trinity,105.69
3168,94169,11600,2021-04-20,Google Pay,5,Glasgow Centre,148.41
3169,94170,11550,2021-06-08,Apple Pay,1,Birmingham Bullring,60.16
3170,94171,11939,2023-11-11,Apple Pay,5,Leeds Trinity,93.67
3171,94172,11176,2021-02-13,Apple Pay,4,Manchester Arndale,54.48
3172,94173,11502,2024-06-14,Apple Pay,4,London Central,23.5
3173,94174,11964,2020-12-30,Google Pay,3,Birmingham Bullring,138.04
3174,94175,11884,2021-10-11,Credit Card,5,Glasgow Centre,30.19
3175,94176,11265,2021-09-19,Google Pay,1,Leeds Trinity,113.7
3176,94177,11639,2023-04-26,Debit Card,4,London Central,75.14
3177,94178,11723,2022-08-21,Cash,5,Leeds Trinity,10.32
3178,94179,11734,2022-07-27,Debit Card,5,Leeds Trinity,90.23
3179,94180,11443,2021-03-29,Google Pay,4,London Central,67.7
3180,94181,11538,2022-06-16,Google Pay,2,London Central,123.06
3181,94182,11499,2023-10-08,Credit Card,5,London Central,107.38
3182,94183,11304,2024-04-22,Debit Card,5,London Central,5.55
3183,94184,11301,2023-02-25,Google Pay,2,Leeds Trinity,127.33
3184,94185,11541,2023-10-09,Google Pay,3,Birmingham Bullring,81.94
3185,94186,11173,2020-10-24,Credit Card,5,London Central,107.91
3186,94187,11366,2023-09-27,Google Pay,3,Birmingham Bullring,20.56
3187,94188,11660,2024-01-01,Google Pay,4,London Central,10.2
3188,94189,11113,2024-05-31,Google Pay,5,Birmingham Bullring,95.39
3189,94190,11383,2022-07-09,Cash,5,Manchester Arndale,8.67
3190,94191,11209,2024-10-01,Google Pay,1,Birmingham Bullring,172.73
3191,94192,11018,2023-08-01,Google Pay,3,Manchester Arndale,65.47
3192,94193,11594,2024-11-11,Apple Pay,1,Manchester Arndale,91.57
3193,94194,11334,2022-06-14,Apple Pay,3,London Central,41.33
3194,94195,11642,2024-04-20,Google Pay,5,Manchester Arndale,28.21
3195,94196,11791,2023-01-04,Google Pay,3,Leeds Trinity,64.42
3196,94197,11956,2024-10-01,Apple Pay,4,London Central,66.62
3197,94198,11519,2024-01-19,Credit Card,3,London Central,23.04
3198,94199,11785,2024-10-27,Google Pay,5,London Central,3.35
3199,94200,11178,2024-08-04,Credit Card,4,London Central,116.49
3200,94201,11339,2024-01-30,Credit Card,3,London Central,99.96
3201,94202,11078,2024-08-13,Apple Pay,1,Birmingham Bullring,88.67
3202,94203,11534,2020-02-10,Cash,4,Leeds Trinity,26.52
3203,94204,11788,2021-08-07,Google Pay,4,London Central,34.55
3204,94205,11351,2024-12-09,Debit Card,3,Birmingham Bullring,59.37
3205,94206,11187,2022-07-20,Apple Pay,4,Glasgow Centre,38.9
3206,94207,11674,2024-06-30,Google Pay,4,Manchester Arndale,90.58
3207,94208,11258,2021-07-31,Apple Pay,2,Manchester Arndale,44.98
3208,94209,11508,2023-09-13,Cash,4,Birmingham Bullring,127.42
3209,94210,11605,2023-07-04,Debit Card,2,Leeds Trinity,122.91
3210,94211,11500,2023-08-30,Google Pay,4,Manchester Arndale,89.41
3211,94212,11954,2024-12-15,Credit Card,4,Birmingham Bullring,30.74
3212,94213,11349,2021-08-21,Apple Pay,2,Manchester Arndale,56.86
3213,94214,11062,2022-06-05,Debit Card,1,Glasgow Centre,146.16
3214,94215,11088,2022-06-25,Google Pay,5,London Central,52.42
3215,94216,11933,2024-05-30,Cash,4,Manchester Arndale,55.26
3216,94217,11979,2023-08-13,Credit Card,5,Glasgow Centre,59.51
3217,94218,11380,2023-08-09,Credit Card,3,London Central,30.68
3218,94219,11039,2020-01-05,Apple Pay,5,Birmingham Bullring,70.19
3219,94220,11223,2024-09-26,Google Pay,1,Leeds Trinity,77.09
3220,94221,11851,2021-03-29,Debit Card,3,Birmingham Bullring,65.78
3221,94222,11301,2024-12-18,Google Pay,3,Birmingham Bullring,66.5
3222,94223,11262,2024-02-14,Credit Card,3,Birmingham Bullring,69.36
3223,94224,11410,2022-11-21,Credit Card,4,London Central,38.31
3224,94225,11895,2023-03-17,Cash,1,Manchester Arndale,42.49
3225,94226,11561,2024-05-06,Google Pay,4,Manchester Arndale,238.06
3226,94227,11094,2023-03-11,Google Pay,3,Glasgow Centre,11.41
3227,94228,11894,2024-07-16,Debit Card,4,London Central,143.86
3228,94229,11024,2023-07-09,Credit Card,3,Leeds Trinity,72.02
3229,94230,11042,2024-12-13,Debit Card,5,Manchester Arndale,52.48
3230,94231,11978,2021-01-01,Google Pay,2,Leeds Trinity,83.55
3231,94232,11817,2024-06-05,Apple Pay,4,Birmingham Bullring,37.0
3232,94233,11338,2023-05-18,Credit Card,3,Birmingham Bullring,127.76
3233,94234,11782,2020-06-28,Apple Pay,4,London Central,129.16
3234,94235,11169,2024-10-28,Google Pay,3,Leeds Trinity,86.77
3235,94236,11392,2024-10-17,Apple Pay,4,Birmingham Bullring,14.6
3236,94237,11353,2023-11-23,Google Pay,4,Manchester Arndale,92.5
3237,94238,11697,2024-02-17,Apple Pay,1,Glasgow Centre,48.17
3238,94239,11286,2022-02-08,Apple Pay,5,London Central,11.4
3239,94240,11432,2024-08-24,Credit Card,2,Glasgow Centre,130.82
3240,94241,11999,2023-03-17,Apple Pay,4,London Central,11.35
3241,94242,11373,2022-01-14,Google Pay,2,Leeds Trinity,48.02
3242,94243,11835,2023-12-24,Apple Pay,4,Leeds Trinity,33.76
3243,94244,11192,2023-06-14,Google Pay,5,Manchester Arndale,72.44
3244,94245,11440,2024-02-26,Google Pay,5,Manchester Arndale,15.65
3245,94246,11868,2022-03-30,Google Pay,2,London Central,68.4
3246,94247,11873,2023-07-09,Google Pay,3,Manchester Arndale,90.72
3247,94248,11976,2020-10-19,Debit Card,3,London Central,99.31
3248,94249,11253,2024-08-06,Credit Card,5,Leeds Trinity,31.01
3249,94250,11989,2024-08-31,Cash,3,Manchester Arndale,133.81
3250,94251,11779,2024-03-29,Google Pay,5,Glasgow Centre,26.46
3251,94252,11191,2023-09-26,Apple Pay,4,Glasgow Centre,45.59
3252,94253,11816,2024-08-29,Apple Pay,4,London Central,76.49
3253,94254,11157,2022-01-07,Google Pay,2,London Central,86.01
3254,94255,11236,2023-10-20,Google Pay,5,Leeds Trinity,84.49
3255,94256,11256,2024-06-24,Cash,4,Leeds Trinity,85.22
3256,94257,11554,2021-04-25,Debit Card,5,London Central,77.51
3257,94258,11593,2024-03-23,Credit Card,5,Leeds Trinity,6.02
3258,94259,11422,2024-04-09,Debit Card,5,Manchester Arndale,180.98
3259,94260,11176,2023-05-01,Google Pay,4,Manchester Arndale,89.18
3260,94261,11377,2022-11-25,Google Pay,4,Manchester Arndale,4.64
3261,94262,11386,2024-05-21,Credit Card,1,Birmingham Bullring,37.14
3262,94263,11329,2024-08-20,Apple Pay,5,Birmingham Bullring,118.86
3263,94264,11182,2023-12-26,Credit Card,4,Birmingham Bullring,100.22
3264,94265,11873,2022-06-30,Credit Card,3,Birmingham Bullring,120.42
3265,94266,11412,2024-06-27,Credit Card,4,Glasgow Centre,35.04
3266,94267,11018,2021-05-20,Apple Pay,1,Leeds Trinity,55.79
3267,94268,11672,2020-01-16,Credit Card,4,Leeds Trinity,105.82
3268,94269,11786,2024-08-30,Apple Pay,5,Leeds Trinity,176.4
3269,94270,11337,2022-08-10,Debit Card,5,Leeds Trinity,82.48
3270,94271,11493,2023-02-17,Google Pay,5,Glasgow Centre,78.11
3271,94272,11897,2023-08-09,Apple Pay,2,Manchester Arndale,85.81
3272,94273,11506,2020-07-08,Google Pay,3,Birmingham Bullring,76.38
3273,94274,11102,2024-09-05,Apple Pay,3,Glasgow Centre,43.52
3274,94275,11055,2024-04-05,Cash,4,Glasgow Centre,108.9
3275,94276,11815,2022-09-02,Google Pay,1,Manchester Arndale,45.65
3276,94277,11129,2023-09-25,Credit Card,5,Manchester Arndale,204.05
3277,94278,11456,2024-10-06,Credit Card,4,Manchester Arndale,108.55
3278,94279,11331,2023-11-26,Apple Pay,3,Leeds Trinity,49.13
3279,94280,11288,2022-09-10,Credit Card,2,Glasgow Centre,65.62
3280,94281,11990,2020-04-29,Credit Card,4,Leeds Trinity,10.0
3281,94282,11413,2023-03-08,Apple Pay,4,Birmingham Bullring,53.4
3282,94283,11659,2021-12-21,Debit Card,4,London Central,80.52
3283,94284,11653,2023-09-29,Google Pay,1,London Central,44.99
3284,94285,11806,2021-11-12,Credit Card,4,Leeds Trinity,17.46
3285,94286,11443,2021-02-17,Cash,4,Manchester Arndale,40.61
3286,94287,11743,2023-05-18,Google Pay,5,Manchester Arndale,72.58
3287,94288,11319,2024-08-12,Credit Card,3,Manchester Arndale,117.48
3288,94289,11760,2022-05-08,Debit Card,5,London Central,94.39
3289,94290,11750,2024-05-10,Credit Card,4,Manchester Arndale,47.88
3290,94291,11227,2023-05-19,Debit Card,4,Birmingham Bullring,6.27
3291,94292,11480,2023-06-07,Google Pay,5,London Central,56.42
3292,94293,11687,2022-03-17,Cash,5,London Central,15.15
3293,94294,11336,2021-04-21,Google Pay,5,Glasgow Centre,75.97
3294,94295,11121,2020-06-04,Credit Card,4,London Central,86.78
3295,94296,11885,2023-06-25,Debit Card,1,Manchester Arndale,11.2
3296,94297,11054,2024-04-29,Google Pay,5,Glasgow Centre,13.17
3297,94298,11493,2022-02-21,Cash,5,Manchester Arndale,118.5
3298,94299,11279,2022-03-07,Apple Pay,4,Leeds Trinity,70.06
3299,94300,11841,2023-11-12,Google Pay,4,Birmingham Bullring,74.03
3300,94301,11920,2023-04-16,Google Pay,3,London Central,67.7
3301,94302,11474,2024-06-22,Debit Card,3,London Central,110.04
3302,94303,11687,2021-10-01,Credit Card,5,Birmingham Bullring,25.76
3303,94304,11247,2021-03-06,Google Pay,5,Leeds Trinity,61.6
3304,94305,11249,2023-09-09,Google Pay,5,Birmingham Bullring,11.43
3305,94306,11822,2021-04-02,Cash,5,London Central,32.21
3306,94307,11953,2024-03-20,Google Pay,3,Leeds Trinity,97.19
3307,94308,11697,2021-08-31,Google Pay,5,London Central,71.86
3308,94309,11817,2024-10-15,Apple Pay,2,London Central,102.39
3309,94310,11824,2022-09-10,Google Pay,3,London Central,57.8
3310,94311,11078,2022-11-12,Apple Pay,4,London Central,37.97
3311,94312,11242,2021-06-24,Google Pay,3,London Central,83.47
3312,94313,11064,2022-09-23,Google Pay,4,Birmingham Bullring,85.06
3313,94314,11339,2023-08-04,Google Pay,4,Birmingham Bullring,22.91
3314,94315,11740,2022-08-22,Apple Pay,5,London Central,19.4
3315,94316,11742,2024-11-09,Google Pay,4,London Central,136.93
3316,94317,11352,2022-11-17,Google Pay,2,Manchester Arndale,40.81
3317,94318,11733,2021-01-01,Cash,4,Glasgow Centre,117.39
3318,94319,11312,2024-12-25,Google Pay,2,London Central,2.7
3319,94320,11161,2024-10-02,Apple Pay,5,London Central,8.58
3320,94321,11820,2024-03-29,Apple Pay,5,Birmingham Bullring,65.11
3321,94322,11473,2024-02-06,Google Pay,5,London Central,132.06
3322,94323,11012,2023-01-02,Google Pay,2,Birmingham Bullring,8.69
3323,94324,11258,2021-09-04,Google Pay,2,Glasgow Centre,171.3
3324,94325,11349,2022-05-11,Google Pay,5,London Central,66.94
3325,94326,11911,2022-10-21,Credit Card,5,London Central,11.78
3326,94327,11208,2022-09-05,Credit Card,5,London Central,63.43
3327,94328,11033,2022-01-22,Google Pay,5,Manchester Arndale,161.6
3328,94329,11016,2023-10-19,Apple Pay,1,London Central,100.2
3329,94330,11702,2022-06-10,Cash,4,London Central,23.89
3330,94331,11531,2023-06-28,Google Pay,5,London Central,91.75
3331,94332,11291,2024-04-21,Google Pay,4,Manchester Arndale,48.83
3332,94333,11905,2023-08-03,Google Pay,1,Glasgow Centre,50.21
3333,94334,11256,2022-12-03,Credit Card,1,Manchester Arndale,64.88
3334,94335,11265,2022-06-10,Credit Card,1,Manchester Arndale,33.98
3335,94336,11743,2020-10-27,Apple Pay,4,Glasgow Centre,55.77
3336,94337,11237,2023-11-08,Debit Card,5,London Central,69.18
3337,94338,11355,2023-01-27,Cash,3,Glasgow Centre,17.04
3338,94339,11849,2024-10-26,Apple Pay,5,London Central,32.22
3339,94340,11571,2024-07-05,Google Pay,5,Manchester Arndale,48.87
3340,94341,11920,2023-12-02,Apple Pay,4,Birmingham Bullring,2.08
3341,94342,11338,2022-09-14,Google Pay,3,London Central,62.62
3342,94343,11476,2024-12-30,Cash,2,Manchester Arndale,18.16
3343,94344,11230,2021-10-09,Debit Card,4,Birmingham Bullring,42.58
3344,94345,11584,2023-08-06,Apple Pay,5,London Central,127.76
3345,94346,11208,2020-03-19,Google Pay,3,Leeds Trinity,4.05
3346,94347,11067,2022-04-30,Apple Pay,3,Glasgow Centre,67.75
3347,94348,11659,2023-10-16,Credit Card,4,Manchester Arndale,86.46
3348,94349,11155,2020-07-26,Google Pay,5,Birmingham Bullring,97.76
3349,94350,11642,2021-11-05,Credit Card,5,Birmingham Bullring,154.58
3350,94351,11115,2022-04-01,Google Pay,5,London Central,21.84
3351,94352,11223,2023-08-20,Google Pay,4,Manchester Arndale,16.76
3352,94353,11299,2023-02-11,Google Pay,5,London Central,39.22
3353,94354,11103,2023-02-13,Credit Card,5,London Central,118.92
3354,94355,11069,2023-07-28,Apple Pay,5,London Central,14.7
3355,94356,11400,2022-08-03,Google Pay,2,Birmingham Bullring,83.95
3356,94357,11039,2023-07-31,Google Pay,3,Glasgow Centre,60.52
3357,94358,11653,2024-09-25,Credit Card,4,Manchester Arndale,62.64
3358,94359,11307,2023-12-09,Credit Card,4,London Central,115.56
3359,94360,11383,2021-12-02,Debit Card,3,London Central,13.45
3360,94361,11584,2024-11-11,Cash,5,London Central,157.66
3361,94362,11839,2024-02-27,Google Pay,4,Leeds Trinity,24.93
3362,94363,11115,2022-02-07,Google Pay,4,Glasgow Centre,93.42
3363,94364,11393,2020-08-07,Cash,4,Glasgow Centre,26.83
3364,94365,11331,2024-09-27,Debit Card,4,London Central,63.93
3365,94366,11619,2023-02-19,Google Pay,4,Birmingham Bullring,85.46
3366,94367,11379,2023-03-05,Google Pay,5,London Central,98.23
3367,94368,11120,2024-07-17,Apple Pay,2,Manchester Arndale,50.45
3368,94369,11327,2022-01-20,Google Pay,5,London Central,22.67
3369,94370,11077,2021-10-05,Credit Card,4,London Central,4.69
3370,94371,11943,2024-07-31,Cash,4,Manchester Arndale,26.5
3371,94372,11756,2022-11-22,Apple Pay,4,Glasgow Centre,58.39
3372,94373,11517,2023-03-02,Apple Pay,3,London Central,38.7
3373,94374,11803,2024-01-16,Debit Card,5,Leeds Trinity,44.4
3374,94375,11471,2024-12-31,Apple Pay,5,Glasgow Centre,130.43
3375,94376,11754,2024-03-19,Google Pay,4,Birmingham Bullring,92.06
3376,94377,11523,2023-11-27,Apple Pay,4,London Central,84.83
3377,94378,11962,2022-03-01,Apple Pay,4,London Central,151.4
3378,94379,11985,2024-05-11,Google Pay,3,Manchester Arndale,79.0
3379,94380,11630,2022-08-18,Google Pay,5,Birmingham Bullring,101.67
3380,94381,11497,2022-07-05,Debit Card,3,Birmingham Bullring,15.2
3381,94382,11728,2023-01-26,Google Pay,4,Glasgow Centre,154.56
3382,94383,11477,2024-04-14,Google Pay,4,London Central,139.06
3383,94384,11147,2022-07-19,Google Pay,4,London Central,109.84
3384,94385,11478,2022-12-03,Google Pay,4,London Central,9.08
3385,94386,11054,2022-11-10,Credit Card,5,Birmingham Bullring,48.86
3386,94387,11048,2024-06-30,Credit Card,4,London Central,50.91
3387,94388,11466,2023-12-16,Google Pay,5,Glasgow Centre,61.37
3388,94389,11162,2021-09-12,Apple Pay,1,Leeds Trinity,30.62
3389,94390,11070,2022-12-03,Cash,4,London Central,66.09
3390,94391,11048,2022-05-13,Apple Pay,4,Glasgow Centre,145.86
3391,94392,11769,2024-09-01,Google Pay,3,London Central,8.66
3392,94393,11664,2024-02-16,Debit Card,5,London Central,19.69
3393,94394,11302,2024-07-25,Google Pay,4,Leeds Trinity,66.16
3394,94395,11371,2023-07-24,Credit Card,2,Leeds Trinity,2.59
3395,94396,11712,2024-01-19,Google Pay,2,London Central,27.91
3396,94397,11957,2024-03-20,Debit Card,5,Birmingham Bullring,103.14
3397,94398,11407,2022-11-29,Apple Pay,5,Manchester Arndale,66.25
3398,94399,11387,2021-07-07,Apple Pay,4,London Central,83.27
3399,94400,11165,2022-09-22,Debit Card,1,Manchester Arndale,184.75
3400,94401,11965,2023-05-16,Google Pay,4,London Central,34.2
3401,94402,11245,2023-02-21,Apple Pay,4,London Central,66.31
3402,94403,11634,2020-03-29,Google Pay,4,Glasgow Centre,17.04
3403,94404,11343,2022-05-04,Google Pay,3,Glasgow Centre,71.06
3404,94405,11292,2023-08-01,Google Pay,4,Leeds Trinity,46.04
3405,94406,11372,2021-03-31,Credit Card,5,Manchester Arndale,62.82
3406,94407,11183,2021-02-09,Apple Pay,3,Manchester Arndale,67.87
3407,94408,11693,2023-02-20,Apple Pay,3,London Central,90.25
3408,94409,11901,2023-04-29,Credit Card,4,London Central,87.31
3409,94410,11874,2020-12-11,Credit Card,3,Manchester Arndale,96.91
3410,94411,11553,2021-10-24,Cash,2,Glasgow Centre,50.94
3411,94412,11453,2023-07-11,Apple Pay,4,Manchester Arndale,43.91
3412,94413,11886,2022-07-03,Cash,5,London Central,83.78
3413,94414,11900,2023-03-01,Google Pay,3,Manchester Arndale,123.82
3414,94415,11140,2023-10-04,Credit Card,5,Birmingham Bullring,22.33
3415,94416,11499,2023-09-12,Google Pay,3,Manchester Arndale,86.72
3416,94417,11747,2021-10-25,Google Pay,4,Birmingham Bullring,84.26
3417,94418,11312,2024-04-03,Credit Card,4,Manchester Arndale,85.69
3418,94419,11558,2024-02-16,Google Pay,4,Birmingham Bullring,97.16
3419,94420,11777,2024-02-08,Apple Pay,4,London Central,70.27
3420,94421,11496,2024-07-03,Google Pay,5,Manchester Arndale,77.06
3421,94422,11510,2023-01-19,Google Pay,2,Leeds Trinity,67.82
3422,94423,11835,2022-09-11,Google Pay,5,London Central,38.28
3423,94424,11768,2021-03-14,Credit Card,4,Glasgow Centre,103.88
3424,94425,11257,2024-11-09,Apple Pay,1,London Central,89.24
3425,94426,11430,2020-07-14,Credit Card,5,London Central,96.59
3426,94427,11276,2023-02-14,Credit Card,5,London Central,93.18
3427,94428,11652,2021-12-25,Google Pay,1,Birmingham Bullring,81.68
3428,94429,11502,2022-12-12,Credit Card,4,Birmingham Bullring,59.61
3429,94430,11371,2022-03-18,Apple Pay,3,Birmingham Bullring,24.77
3430,94431,11426,2023-07-13,Google Pay,5,Birmingham Bullring,87.11
3431,94432,11268,2024-11-05,Apple Pay,2,Manchester Arndale,84.98
3432,94433,11700,2024-08-24,Apple Pay,5,Leeds Trinity,47.22
3433,94434,11187,2024-11-18,Credit Card,5,Manchester Arndale,73.03
3434,94435,11836,2023-06-24,Google Pay,4,London Central,47.77
3435,94436,11283,2024-01-01,Credit Card,4,Manchester Arndale,20.09
3436,94437,11452,2024-02-10,Apple Pay,5,Leeds Trinity,77.86
3437,94438,11126,2022-03-07,Credit Card,2,London Central,54.5
3438,94439,11983,2024-06-11,Apple Pay,4,London Central,22.56
3439,94440,11971,2023-05-28,Google Pay,4,Leeds Trinity,149.28
3440,94441,11250,2022-10-13,Apple Pay,3,Manchester Arndale,116.47
3441,94442,11957,2024-05-05,Google Pay,5,Birmingham Bullring,91.98
3442,94443,11081,2023-02-09,Debit Card,5,London Central,105.96
3443,94444,11666,2023-11-19,Google Pay,3,Manchester Arndale,63.89
3444,94445,11813,2024-11-26,Credit Card,3,Manchester Arndale,56.98
3445,94446,11520,2023-05-03,Google Pay,5,London Central,2.18
3446,94447,11127,2024-02-10,Credit Card,5,Manchester Arndale,140.96
3447,94448,11136,2021-06-06,Apple Pay,4,Manchester Arndale,45.16
3448,94449,11569,2022-01-08,Credit Card,4,Birmingham Bullring,116.49
3449,94450,11161,2023-02-26,Google Pay,4,London Central,149.28
3450,94451,11086,2023-04-01,Credit Card,4,London Central,34.87
3451,94452,11308,2024-02-26,Google Pay,4,Manchester Arndale,165.68
3452,94453,11909,2021-06-27,Credit Card,4,Birmingham Bullring,11.99
3453,94454,11703,2024-07-14,Google Pay,4,London Central,36.64
3454,94455,11591,2023-02-12,Credit Card,3,Manchester Arndale,98.77
3455,94456,11003,2023-02-08,Google Pay,3,London Central,45.91
3456,94457,11746,2024-05-22,Google Pay,2,Manchester Arndale,27.13
3457,94458,11104,2023-09-29,Google Pay,4,London Central,15.84
3458,94459,11962,2023-11-29,Google Pay,4,London Central,53.57
3459,94460,11542,2023-05-06,Google Pay,5,Birmingham Bullring,105.15
3460,94461,11842,2024-12-30,Google Pay,5,Manchester Arndale,45.71
3461,94462,11998,2022-09-02,Credit Card,5,Glasgow Centre,44.15
3462,94463,11316,2024-01-06,Google Pay,4,London Central,55.85
3463,94464,11422,2024-01-02,Cash,4,Leeds Trinity,31.86
3464,94465,11526,2020-10-09,Apple Pay,3,Glasgow Centre,10.32
3465,94466,11361,2021-04-27,Apple Pay,5,Manchester Arndale,64.23
3466,94467,11901,2021-10-22,Credit Card,2,Manchester Arndale,110.74
3467,94468,11189,2024-08-10,Debit Card,2,Manchester Arndale,18.74
3468,94469,11084,2024-08-21,Credit Card,3,Leeds Trinity,39.07
3469,94470,11623,2022-02-26,Credit Card,5,Leeds Trinity,56.7
3470,94471,11153,2023-09-19,Google Pay,5,London Central,16.93
3471,94472,11539,2020-06-20,Apple Pay,5,Manchester Arndale,78.14
3472,94473,11922,2022-08-29,Google Pay,2,Birmingham Bullring,9.81
3473,94474,11351,2023-11-11,Apple Pay,4,Manchester Arndale,106.9
3474,94475,11450,2024-03-20,Google Pay,3,London Central,24.8
3475,94476,11604,2020-11-15,Google Pay,5,London Central,98.84
3476,94477,11512,2024-07-18,Google Pay,5,London Central,51.38
3477,94478,11016,2023-12-10,Cash,5,Leeds Trinity,52.98
3478,94479,11853,2022-09-10,Credit Card,3,Manchester Arndale,40.14
3479,94480,11411,2022-12-09,Apple Pay,5,Manchester Arndale,9.56
3480,94481,11373,2022-08-04,Google Pay,2,Leeds Trinity,13.84
3481,94482,11191,2024-03-18,Google Pay,4,London Central,15.6
3482,94483,11962,2024-10-12,Google Pay,5,London Central,97.73
3483,94484,11282,2023-07-01,Debit Card,4,Birmingham Bullring,20.38
3484,94485,11849,2022-04-14,Apple Pay,4,London Central,57.83
3485,94486,11458,2023-01-15,Cash,2,Glasgow Centre,102.45
3486,94487,11763,2023-02-27,Credit Card,3,Birmingham Bullring,160.19
3487,94488,11248,2022-02-10,Google Pay,4,Birmingham Bullring,30.48
3488,94489,11319,2024-05-02,Apple Pay,5,Manchester Arndale,54.83
3489,94490,11850,2022-05-04,Google Pay,1,London Central,38.31
3490,94491,11039,2023-10-14,Credit Card,4,Manchester Arndale,38.43
3491,94492,11670,2024-03-24,Debit Card,4,Birmingham Bullring,24.8
3492,94493,11677,2023-06-28,Credit Card,3,London Central,106.77
3493,94494,11891,2023-04-18,Apple Pay,5,Glasgow Centre,11.74
3494,94495,11367,2024-06-19,Credit Card,4,Manchester Arndale,111.29
