,transaction_id,product_id,quantity,unit_price_GBP,line_total_GBP
14617,94214,5150,8,1.11,8.88
14618,94214,5250,2,1.21,2.42
14619,94214,5223,6,4.82,28.92
14620,94214,5167,4,1.14,4.56
14621,94214,5013,3,4.68,14.04
14622,94214,5062,1,4.46,4.46
14623,94214,5146,8,7.8,62.4
14624,94214,5093,8,2.56,20.48
14625,94215,5227,5,1.7,8.5
14626,94215,5220,8,5.49,43.92
14627,94216,5038,8,1.22,9.76
14628,94216,5173,7,3.21,22.47
14629,94216,5104,1,9.11,9.11
14630,94216,5132,6,2.32,13.92
14631,94217,5095,5,2.63,13.15
14632,94217,5131,9,2.66,23.94
14633,94217,5006,8,1.72,13.76
14634,94217,5046,2,4.33,8.66
14635,94218,5179,6,2.0,12.0
14636,94218,5056,4,1.16,4.64
14637,94218,5013,3,4.68,14.04
14638,94219,5017,3,3.62,10.86
14639,94219,5114,2,2.59,5.18
14640,94219,5025,3,3.49,10.47
14641,94219,5240,2,4.44,8.88
14642,94219,5088,3,10.7,32.1
14643,94219,5019,1,2.7,2.7
14644,94220,5078,8,1.44,11.52
14645,94220,5213,3,2.09,6.27
14646,94220,5015,2,5.24,10.48
14647,94220,5093,8,2.56,20.48
14648,94220,5079,4,2.09,8.36
14649,94220,5100,6,3.33,19.98
14650,94221,5149,8,1.9,15.2
14651,94221,5103,3,2.76,8.28
14652,94221,5196,6,3.08,18.48
14653,94221,5020,6,2.17,13.02
14654,94221,5234,4,2.7,10.8
14655,94222,5099,8,0.6,4.8
14656,94222,5043,6,4.38,26.28
14657,94222,5249,7,0.91,6.37
14658,94222,5055,6,1.04,6.24
14659,94222,5102,2,2.89,5.78
14660,94222,5085,6,0.88,5.28
14661,94222,5236,5,2.35,11.75
14662,94223,5207,7,4.17,29.19
14663,94223,5213,1,2.09,2.09
14664,94223,5073,5,1.5,7.5
14665,94223,5243,6,1.82,10.92
14666,94223,5085,5,0.88,4.4
14667,94223,5223,1,4.82,4.82
14668,94223,5056,9,1.16,10.44
14669,94224,5010,9,1.59,14.31
14670,94224,5042,6,4.0,24.0
14671,94225,5088,1,10.7,10.7
14672,94225,5160,5,1.03,5.15
14673,94225,5015,3,5.24,15.72
14674,94225,5243,6,1.82,10.92
14675,94226,5159,7,2.1,14.7
14676,94226,5034,8,6.79,54.32
14677,94226,5224,8,10.99,87.92
14678,94226,5140,5,10.14,50.7
14679,94226,5122,6,1.3,7.8
14680,94226,5028,2,0.99,1.98
14681,94226,5178,6,3.44,20.64
14682,94227,5165,1,0.67,0.67
14683,94227,5129,6,1.79,10.74
14684,94228,5148,6,9.25,55.5
14685,94228,5041,6,3.67,22.02
14686,94228,5116,7,2.05,14.35
14687,94228,5246,1,2.9,2.9
14688,94228,5183,2,8.9,17.8
14689,94228,5023,9,0.79,7.11
14690,94228,5009,3,0.82,2.46
14691,94228,5188,6,3.62,21.72
14692,94229,5111,6,1.25,7.5
14693,94229,5244,9,1.18,10.62
14694,94229,5113,2,2.59,5.18
14695,94229,5141,7,1.99,13.93
14696,94229,5048,7,4.97,34.79
14697,94230,5010,2,1.59,3.18
14698,94230,5172,4,1.9,7.6
14699,94230,5041,2,3.67,7.34
14700,94230,5058,2,1.58,3.16
14701,94230,5168,5,0.69,3.45
14702,94230,5204,1,1.24,1.24
14703,94230,5044,4,1.52,6.08
14704,94230,5185,9,2.27,20.43
14705,94231,5077,8,2.92,23.36
14706,94231,5154,3,1.56,4.68
14707,94231,5234,2,2.7,5.4
14708,94231,5036,8,3.37,26.96
14709,94231,5119,8,0.55,4.4
14710,94231,5111,9,1.25,11.25
14711,94231,5073,5,1.5,7.5
14712,94232,5183,3,8.9,26.7
14713,94232,5242,2,5.15,10.3
14714,94233,5092,8,0.92,7.36
14715,94233,5224,3,10.99,32.97
14716,94233,5098,4,3.22,12.88
14717,94233,5140,7,10.14,70.98
14718,94233,5169,3,1.19,3.57
14719,94234,5200,4,10.31,41.24
14720,94234,5002,4,2.47,9.88
14721,94234,5032,8,3.63,29.04
14722,94234,5070,8,2.27,18.16
14723,94234,5246,4,2.9,11.6
14724,94234,5221,8,1.28,10.24
14725,94234,5217,6,1.5,9.0
14726,94235,5054,8,0.76,6.08
14727,94235,5240,8,4.44,35.52
14728,94235,5040,6,3.27,19.62
14729,94235,5205,6,2.1,12.6
14730,94235,5134,5,2.59,12.95
14731,94236,5006,5,1.72,8.6
14732,94236,5179,3,2.0,6.0
14733,94237,5232,3,2.83,8.49
14734,94237,5108,2,1.04,2.08
14735,94237,5109,5,0.89,4.45
14736,94237,5021,8,1.61,12.88
14737,94237,5235,9,4.01,36.09
14738,94237,5097,3,5.7,17.1
14739,94237,5075,7,1.63,11.41
14740,94238,5156,2,3.22,6.44
14741,94238,5122,3,1.3,3.9
14742,94238,5008,6,2.27,13.62
14743,94238,5110,5,2.41,12.05
14744,94238,5045,8,1.52,12.16
14745,94239,5149,6,1.9,11.4
14746,94240,5084,6,3.89,23.34
14747,94240,5072,2,1.76,3.52
14748,94240,5174,8,5.41,43.28
14749,94240,5148,6,9.25,55.5
14750,94240,5134,2,2.59,5.18
14751,94241,5181,5,2.27,11.35
14752,94242,5249,8,0.91,7.28
14753,94242,5127,6,1.69,10.14
14754,94242,5085,1,0.88,0.88
14755,94242,5033,1,9.85,9.85
14756,94242,5094,4,1.66,6.64
14757,94242,5172,3,1.9,5.7
14758,94242,5191,3,2.51,7.53
14759,94243,5159,8,2.1,16.8
14760,94243,5238,8,2.12,16.96
14761,94244,5122,9,1.3,11.7
14762,94244,5030,9,2.1,18.9
14763,94244,5160,7,1.03,7.21
14764,94244,5124,1,3.96,3.96
14765,94244,5230,1,3.28,3.28
14766,94244,5018,2,1.44,2.88
14767,94244,5222,2,2.35,4.7
14768,94244,5232,7,2.83,19.81
14769,94245,5065,1,0.71,0.71
14770,94245,5158,9,1.66,14.94
14771,94246,5187,3,5.4,16.2
14772,94246,5128,5,2.62,13.1
14773,94246,5124,9,3.96,35.64
14774,94246,5139,1,3.46,3.46
14775,94247,5051,5,2.35,11.75
14776,94247,5090,8,1.38,11.04
14777,94247,5156,3,3.22,9.66
14778,94247,5070,8,2.27,18.16
14779,94247,5046,3,4.33,12.99
14780,94247,5018,4,1.44,5.76
14781,94247,5197,8,2.67,21.36
14782,94248,5035,8,1.13,9.04
14783,94248,5242,9,5.15,46.35
14784,94248,5220,8,5.49,43.92
14785,94249,5098,3,3.22,9.66
14786,94249,5007,5,4.27,21.35
14787,94250,5128,8,2.62,20.96
14788,94250,5186,1,1.72,1.72
14789,94250,5073,5,1.5,7.5
14790,94250,5064,7,11.2,78.4
14791,94250,5007,3,4.27,12.81
14792,94250,5118,3,4.14,12.42
14793,94251,5175,6,4.41,26.46
14794,94252,5148,3,9.25,27.75
14795,94252,5062,4,4.46,17.84
14796,94253,5204,9,1.24,11.16
14797,94253,5225,8,3.66,29.28
14798,94253,5242,7,5.15,36.05
14799,94254,5012,9,5.82,52.38
14800,94254,5090,5,1.38,6.9
14801,94254,5195,3,1.95,5.85
14802,94254,5132,9,2.32,20.88
14803,94255,5204,6,1.24,7.44
14804,94255,5068,4,4.01,16.04
14805,94255,5059,9,1.15,10.35
14806,94255,5219,7,2.87,20.09
14807,94255,5063,6,1.91,11.46
14808,94255,5155,7,2.73,19.11
14809,94256,5118,8,4.14,33.12
14810,94256,5139,5,3.46,17.3
14811,94256,5035,2,1.13,2.26
14812,94256,5124,2,3.96,7.92
14813,94256,5180,4,2.86,11.44
14814,94256,5206,4,1.67,6.68
14815,94256,5047,2,1.24,2.48
14816,94256,5202,6,0.67,4.02
14817,94257,5176,4,0.54,2.16
14818,94257,5077,8,2.92,23.36
14819,94257,5012,4,5.82,23.28
14820,94257,5061,9,3.19,28.71
14821,94258,5101,7,0.86,6.02
14822,94259,5062,6,4.46,26.76
14823,94259,5064,3,11.2,33.6
14824,94259,5087,6,2.93,17.58
14825,94259,5221,7,1.28,8.96
14826,94259,5155,1,2.73,2.73
14827,94259,5068,3,4.01,12.03
14828,94259,5106,4,2.28,9.12
14829,94259,5146,9,7.8,70.2
14830,94260,5109,1,0.89,0.89
14831,94260,5207,8,4.17,33.36
14832,94260,5013,9,4.68,42.12
14833,94260,5007,3,4.27,12.81
14834,94261,5130,4,1.16,4.64
14835,94262,5174,6,5.41,32.46
14836,94262,5121,4,1.17,4.68
14837,94263,5218,1,3.4,3.4
14838,94263,5018,9,1.44,12.96
14839,94263,5176,3,0.54,1.62
14840,94263,5245,7,2.03,14.21
14841,94263,5102,7,2.89,20.23
14842,94263,5170,7,5.62,39.34
14843,94263,5219,6,2.87,17.22
14844,94263,5002,4,2.47,9.88
14845,94264,5045,5,1.52,7.6
14846,94264,5206,1,1.67,1.67
14847,94264,5105,5,5.74,28.7
14848,94264,5009,9,0.82,7.38
14849,94264,5204,7,1.24,8.68
14850,94264,5181,1,2.27,2.27
14851,94264,5220,8,5.49,43.92
14852,94265,5006,7,1.72,12.04
14853,94265,5001,3,8.69,26.07
14854,94265,5015,8,5.24,41.92
14855,94265,5176,3,0.54,1.62
14856,94265,5216,9,0.91,8.19
14857,94265,5238,8,2.12,16.96
14858,94265,5227,6,1.7,10.2
14859,94265,5167,3,1.14,3.42
14860,94266,5228,5,2.8,14.0
14861,94266,5240,2,4.44,8.88
14862,94266,5045,8,1.52,12.16
14863,94267,5148,5,9.25,46.25
14864,94267,5010,6,1.59,9.54
14865,94268,5191,9,2.51,22.59
14866,94268,5066,1,1.17,1.17
14867,94268,5211,8,5.05,40.4
14868,94268,5070,8,2.27,18.16
14869,94268,5030,4,2.1,8.4
14870,94268,5158,4,1.66,6.64
14871,94268,5195,2,1.95,3.9
14872,94268,5045,3,1.52,4.56
14873,94269,5137,3,4.26,12.78
14874,94269,5089,8,2.69,21.52
14875,94269,5170,8,5.62,44.96
14876,94269,5136,2,1.79,3.58
14877,94269,5193,4,4.45,17.8
14878,94269,5140,4,10.14,40.56
14879,94269,5185,2,2.27,4.54
14880,94269,5043,7,4.38,30.66
14881,94270,5200,8,10.31,82.48
14882,94271,5035,7,1.13,7.91
14883,94271,5152,7,2.98,20.86
14884,94271,5177,4,1.22,4.88
14885,94271,5052,9,2.33,20.97
14886,94271,5217,7,1.5,10.5
14887,94271,5018,6,1.44,8.64
14888,94271,5166,5,0.87,4.35
14889,94272,5016,9,0.98,8.82
14890,94272,5066,5,1.17,5.85
14891,94272,5051,7,2.35,16.45
14892,94272,5236,7,2.35,16.45
14893,94272,5213,6,2.09,12.54
14894,94272,5218,1,3.4,3.4
14895,94272,5062,5,4.46,22.3
14896,94273,5238,8,2.12,16.96
14897,94273,5002,4,2.47,9.88
14898,94273,5059,7,1.15,8.05
14899,94273,5247,9,2.25,20.25
14900,94273,5010,3,1.59,4.77
14901,94273,5220,3,5.49,16.47
14902,94274,5004,4,4.84,19.36
14903,94274,5070,2,2.27,4.54
14904,94274,5040,6,3.27,19.62
14905,94275,5208,9,1.6,14.4
14906,94275,5163,9,4.1,36.9
14907,94275,5090,8,1.38,11.04
14908,94275,5069,2,3.28,6.56
14909,94275,5118,4,4.14,16.56
14910,94275,5087,8,2.93,23.44
14911,94276,5183,2,8.9,17.8
14912,94276,5153,9,2.69,24.21
14913,94276,5249,4,0.91,3.64
14914,94277,5127,7,1.69,11.83
14915,94277,5145,7,4.85,33.95
14916,94277,5235,7,4.01,28.07
14917,94277,5162,3,1.63,4.89
14918,94277,5207,7,4.17,29.19
14919,94277,5050,6,2.46,14.76
14920,94277,5194,9,2.16,19.44
14921,94277,5027,8,7.74,61.92
14922,94278,5096,4,2.09,8.36
14923,94278,5042,6,4.0,24.0
14924,94278,5060,7,2.18,15.26
14925,94278,5147,5,2.47,12.35
14926,94278,5171,7,2.18,15.26
14927,94278,5082,8,3.19,25.52
14928,94278,5146,1,7.8,7.8
14929,94279,5137,2,4.26,8.52
14930,94279,5037,8,1.36,10.88
14931,94279,5112,8,1.18,9.44
14932,94279,5221,6,1.28,7.68
14933,94279,5114,1,2.59,2.59
14934,94279,5091,3,3.34,10.02
14935,94280,5097,9,5.7,51.3
14936,94280,5144,8,1.79,14.32
14937,94281,5111,8,1.25,10.0
14938,94282,5219,5,2.87,14.35
14939,94282,5073,7,1.5,10.5
14940,94282,5158,3,1.66,4.98
14941,94282,5097,2,5.7,11.4
14942,94282,5222,1,2.35,2.35
14943,94282,5177,5,1.22,6.1
14944,94282,5231,3,1.24,3.72
14945,94283,5165,2,0.67,1.34
14946,94283,5042,6,4.0,24.0
14947,94283,5226,5,1.53,7.65
14948,94283,5139,7,3.46,24.22
14949,94283,5113,9,2.59,23.31
14950,94284,5235,2,4.01,8.02
14951,94284,5091,2,3.34,6.68
14952,94284,5004,3,4.84,14.52
14953,94284,5216,3,0.91,2.73
14954,94284,5059,8,1.15,9.2
14955,94284,5221,3,1.28,3.84
14956,94285,5012,3,5.82,17.46
14957,94286,5126,3,1.14,3.42
14958,94286,5101,5,0.86,4.3
14959,94286,5249,7,0.91,6.37
14960,94286,5233,4,2.34,9.36
14961,94286,5180,6,2.86,17.16
14962,94287,5044,9,1.52,13.68
14963,94287,5117,6,0.94,5.64
14964,94287,5230,2,3.28,6.56
14965,94287,5178,4,3.44,13.76
14966,94287,5220,6,5.49,32.94
14967,94288,5057,3,4.7,14.1
14968,94288,5163,7,4.1,28.7
14969,94288,5234,1,2.7,2.7
14970,94288,5197,5,2.67,13.35
14971,94288,5184,7,3.13,21.91
14972,94288,5046,8,4.33,34.64
14973,94288,5108,2,1.04,2.08
14974,94289,5224,5,10.99,54.95
14975,94289,5240,4,4.44,17.76
14976,94289,5157,4,5.42,21.68
14977,94290,5026,5,3.81,19.05
14978,94290,5239,5,1.94,9.7
14979,94290,5122,2,1.3,2.6
14980,94290,5192,9,1.28,11.52
14981,94290,5206,3,1.67,5.01
14982,94291,5096,3,2.09,6.27
14983,94292,5131,4,2.66,10.64
14984,94292,5134,5,2.59,12.95
14985,94292,5209,1,2.7,2.7
14986,94292,5087,1,2.93,2.93
14987,94292,5139,6,3.46,20.76
14988,94292,5098,2,3.22,6.44
14989,94293,5211,3,5.05,15.15
14990,94294,5039,6,3.27,19.62
14991,94294,5127,6,1.69,10.14
14992,94294,5028,8,0.99,7.92
14993,94294,5065,4,0.71,2.84
14994,94294,5226,7,1.53,10.71
14995,94294,5063,4,1.91,7.64
14996,94294,5087,4,2.93,11.72
14997,94294,5153,2,2.69,5.38
14998,94295,5068,2,4.01,8.02
14999,94295,5033,5,9.85,49.25
15000,94295,5122,5,1.3,6.5
15001,94295,5085,3,0.88,2.64
15002,94295,5034,3,6.79,20.37
15003,94296,5064,1,11.2,11.2
15004,94297,5029,3,0.81,2.43
15005,94297,5143,3,3.58,10.74
15006,94298,5164,3,1.13,3.39
15007,94298,5091,8,3.34,26.72
15008,94298,5217,8,1.5,12.0
15009,94298,5182,1,4.05,4.05
15010,94298,5212,2,8.41,16.82
15011,94298,5041,8,3.67,29.36
15012,94298,5039,8,3.27,26.16
15013,94299,5189,9,4.9,44.1
15014,94299,5060,6,2.18,13.08
15015,94299,5021,8,1.61,12.88
15016,94300,5189,5,4.9,24.5
15017,94300,5031,9,4.54,40.86
15018,94300,5102,3,2.89,8.67
15019,94301,5014,3,3.57,10.71
15020,94301,5164,7,1.13,7.91
15021,94301,5089,3,2.69,8.07
15022,94301,5122,7,1.3,9.1
15023,94301,5212,3,8.41,25.23
15024,94301,5091,2,3.34,6.68
15025,94302,5098,6,3.22,19.32
15026,94302,5067,7,5.06,35.42
15027,94302,5173,3,3.21,9.63
15028,94302,5221,8,1.28,10.24
15029,94302,5249,2,0.91,1.82
15030,94302,5062,3,4.46,13.38
15031,94302,5102,7,2.89,20.23
15032,94303,5098,6,3.22,19.32
15033,94303,5092,7,0.92,6.44
15034,94304,5059,8,1.15,9.2
15035,94304,5042,6,4.0,24.0
15036,94304,5139,5,3.46,17.3
15037,94304,5086,4,2.05,8.2
15038,94304,5246,1,2.9,2.9
15039,94305,5026,3,3.81,11.43
15040,94306,5131,1,2.66,2.66
15041,94306,5033,3,9.85,29.55
15042,94307,5139,1,3.46,3.46
15043,94307,5061,8,3.19,25.52
15044,94307,5100,9,3.33,29.97
15045,94307,5038,6,1.22,7.32
15046,94307,5132,6,2.32,13.92
15047,94307,5094,6,1.66,9.96
15048,94307,5072,4,1.76,7.04
15049,94308,5056,9,1.16,10.44
15050,94308,5062,2,4.46,8.92
15051,94308,5047,6,1.24,7.44
15052,94308,5221,4,1.28,5.12
15053,94308,5121,7,1.17,8.19
15054,94308,5206,7,1.67,11.69
15055,94308,5117,8,0.94,7.52
15056,94308,5096,6,2.09,12.54
15057,94309,5130,6,1.16,6.96
15058,94309,5066,1,1.17,1.17
15059,94309,5202,9,0.67,6.03
15060,94309,5089,7,2.69,18.83
15061,94309,5155,8,2.73,21.84
15062,94309,5092,8,0.92,7.36
15063,94309,5159,2,2.1,4.2
15064,94309,5042,9,4.0,36.0
15065,94310,5064,4,11.2,44.8
15066,94310,5243,2,1.82,3.64
15067,94310,5108,9,1.04,9.36
15068,94311,5015,4,5.24,20.96
15069,94311,5028,1,0.99,0.99
15070,94311,5071,6,2.67,16.02
15071,94312,5077,3,2.92,8.76
15072,94312,5029,3,0.81,2.43
15073,94312,5053,1,1.82,1.82
15074,94312,5237,2,1.02,2.04
15075,94312,5161,6,3.86,23.16
15076,94312,5165,2,0.67,1.34
15077,94312,5098,8,3.22,25.76
15078,94312,5185,8,2.27,18.16
15079,94313,5178,8,3.44,27.52
15080,94313,5248,9,5.31,47.79
15081,94313,5073,4,1.5,6.0
15082,94313,5111,3,1.25,3.75
15083,94314,5096,9,2.09,18.81
15084,94314,5163,1,4.1,4.1
15085,94315,5145,4,4.85,19.4
15086,94316,5157,1,5.42,5.42
15087,94316,5126,5,1.14,5.7
15088,94316,5207,9,4.17,37.53
15089,94316,5017,7,3.62,25.34
15090,94316,5173,6,3.21,19.26
15091,94316,5201,9,1.79,16.11
15092,94316,5117,8,0.94,7.52
15093,94316,5235,5,4.01,20.05
15094,94317,5130,3,1.16,3.48
15095,94317,5056,8,1.16,9.28
15096,94317,5249,8,0.91,7.28
15097,94317,5055,9,1.04,9.36
15098,94317,5075,7,1.63,11.41
15099,94318,5004,9,4.84,43.56
15100,94318,5153,4,2.69,10.76
15101,94318,5190,6,4.49,26.94
15102,94318,5219,8,2.87,22.96
15103,94318,5003,3,4.39,13.17
15104,94319,5176,5,0.54,2.7
15105,94320,5194,1,2.16,2.16
15106,94320,5074,2,3.21,6.42
15107,94321,5215,2,6.87,13.74
15108,94321,5113,1,2.59,2.59
15109,94321,5250,6,1.21,7.26
15110,94321,5049,4,3.31,13.24
15111,94321,5085,9,0.88,7.92
15112,94321,5132,6,2.32,13.92
15113,94321,5098,2,3.22,6.44
15114,94322,5202,4,0.67,2.68
15115,94322,5120,3,3.81,11.43
15116,94322,5015,2,5.24,10.48
15117,94322,5114,3,2.59,7.77
15118,94322,5151,9,4.07,36.63
15119,94322,5105,2,5.74,11.48
15120,94322,5002,9,2.47,22.23
15121,94322,5041,8,3.67,29.36
15122,94323,5001,1,8.69,8.69
15123,94324,5115,8,2.09,16.72
15124,94324,5031,5,4.54,22.7
15125,94324,5135,4,11.85,47.4
15126,94324,5110,7,2.41,16.87
15127,94324,5017,9,3.62,32.58
15128,94324,5025,4,3.49,13.96
15129,94324,5210,5,2.89,14.45
15130,94324,5049,2,3.31,6.62
15131,94325,5098,7,3.22,22.54
15132,94325,5230,5,3.28,16.4
15133,94325,5042,7,4.0,28.0
15134,94326,5196,1,3.08,3.08
15135,94326,5241,3,2.9,8.7
15136,94327,5212,5,8.41,42.05
15137,94327,5073,3,1.5,4.5
15138,94327,5007,3,4.27,12.81
15139,94327,5151,1,4.07,4.07
15140,94328,5042,3,4.0,12.0
15141,94328,5224,6,10.99,65.94
15142,94328,5093,6,2.56,15.36
15143,94328,5012,8,5.82,46.56
15144,94328,5006,7,1.72,12.04
15145,94328,5101,6,0.86,5.16
15146,94328,5031,1,4.54,4.54
15147,94329,5043,6,4.38,26.28
15148,94329,5022,2,0.76,1.52
15149,94329,5096,8,2.09,16.72
15150,94329,5148,3,9.25,27.75
15151,94329,5216,6,0.91,5.46
15152,94329,5074,7,3.21,22.47
15153,94330,5147,3,2.47,7.41
15154,94330,5136,6,1.79,10.74
15155,94330,5105,1,5.74,5.74
15156,94331,5155,6,2.73,16.38
15157,94331,5175,8,4.41,35.28
15158,94331,5134,6,2.59,15.54
15159,94331,5032,3,3.63,10.89
15160,94331,5127,4,1.69,6.76
15161,94331,5059,6,1.15,6.9
15162,94332,5106,7,2.28,15.96
15163,94332,5089,9,2.69,24.21
15164,94332,5046,2,4.33,8.66
15165,94333,5188,3,3.62,10.86
15166,94333,5111,7,1.25,8.75
15167,94333,5218,9,3.4,30.6
15168,94334,5126,3,1.14,3.42
15169,94334,5229,7,3.94,27.58
15170,94334,5098,8,3.22,25.76
15171,94334,5245,4,2.03,8.12
15172,94335,5129,2,1.79,3.58
15173,94335,5139,4,3.46,13.84
15174,94335,5049,1,3.31,3.31
15175,94335,5061,2,3.19,6.38
15176,94335,5215,1,6.87,6.87
15177,94336,5130,7,1.16,8.12
15178,94336,5106,1,2.28,2.28
15179,94336,5250,2,1.21,2.42
15180,94336,5010,5,1.59,7.95
15181,94336,5034,3,6.79,20.37
15182,94336,5079,7,2.09,14.63
15183,94337,5027,8,7.74,61.92
15184,94337,5226,2,1.53,3.06
15185,94337,5099,7,0.6,4.2
15186,94338,5069,2,3.28,6.56
15187,94338,5128,4,2.62,10.48
15188,94339,5148,2,9.25,18.5
15189,94339,5169,3,1.19,3.57
15190,94339,5243,3,1.82,5.46
15191,94339,5165,7,0.67,4.69
15192,94340,5056,9,1.16,10.44
15193,94340,5220,7,5.49,38.43
15194,94341,5055,2,1.04,2.08
15195,94342,5233,2,2.34,4.68
15196,94342,5158,4,1.66,6.64
15197,94342,5097,9,5.7,51.3
15198,94343,5185,8,2.27,18.16
15199,94344,5011,3,0.79,2.37
15200,94344,5002,3,2.47,7.41
15201,94344,5221,7,1.28,8.96
15202,94344,5152,8,2.98,23.84
15203,94345,5184,1,3.13,3.13
15204,94345,5097,6,5.7,34.2
15205,94345,5094,2,1.66,3.32
15206,94345,5050,8,2.46,19.68
15207,94345,5010,7,1.59,11.13
15208,94345,5174,2,5.41,10.82
15209,94345,5069,3,3.28,9.84
15210,94345,5124,9,3.96,35.64
15211,94346,5133,1,4.05,4.05
15212,94347,5155,8,2.73,21.84
15213,94347,5120,1,3.81,3.81
15214,94347,5182,2,4.05,8.1
15215,94347,5180,1,2.86,2.86
15216,94347,5139,9,3.46,31.14
15217,94348,5176,4,0.54,2.16
15218,94348,5067,3,5.06,15.18
15219,94348,5141,9,1.99,17.91
15220,94348,5010,9,1.59,14.31
15221,94348,5058,3,1.58,4.74
15222,94348,5072,7,1.76,12.32
15223,94348,5212,1,8.41,8.41
15224,94348,5026,3,3.81,11.43
15225,94349,5203,1,2.15,2.15
15226,94349,5051,8,2.35,18.8
15227,94349,5137,1,4.26,4.26
15228,94349,5215,5,6.87,34.35
15229,94349,5024,1,5.64,5.64
15230,94349,5018,9,1.44,12.96
15231,94349,5189,4,4.9,19.6
15232,94350,5132,5,2.32,11.6
15233,94350,5232,8,2.83,22.64
15234,94350,5222,9,2.35,21.15
15235,94350,5145,5,4.85,24.25
15236,94350,5212,2,8.41,16.82
15237,94350,5034,8,6.79,54.32
15238,94350,5054,5,0.76,3.8
15239,94351,5164,3,1.13,3.39
15240,94351,5116,9,2.05,18.45
15241,94352,5054,2,0.76,1.52
15242,94352,5120,4,3.81,15.24
15243,94353,5196,2,3.08,6.16
15244,94353,5225,7,3.66,25.62
15245,94353,5121,5,1.17,5.85
15246,94353,5010,1,1.59,1.59
15247,94354,5211,5,5.05,25.25
15248,94354,5106,7,2.28,15.96
15249,94354,5036,9,3.37,30.33
15250,94354,5072,8,1.76,14.08
15251,94354,5246,5,2.9,14.5
15252,94354,5057,4,4.7,18.8
15253,94355,5205,7,2.1,14.7
15254,94356,5080,5,2.43,12.15
15255,94356,5230,9,3.28,29.52
15256,94356,5150,1,1.11,1.11
15257,94356,5119,3,0.55,1.65
15258,94356,5153,4,2.69,10.76
15259,94356,5139,1,3.46,3.46
15260,94356,5067,5,5.06,25.3
15261,94357,5134,8,2.59,20.72
15262,94357,5150,2,1.11,2.22
15263,94357,5057,7,4.7,32.9
15264,94357,5013,1,4.68,4.68
15265,94358,5136,1,1.79,1.79
15266,94358,5144,8,1.79,14.32
15267,94358,5108,9,1.04,9.36
15268,94358,5010,6,1.59,9.54
15269,94358,5018,5,1.44,7.2
15270,94358,5235,3,4.01,12.03
15271,94358,5030,4,2.1,8.4
15272,94359,5111,9,1.25,11.25
15273,94359,5055,9,1.04,9.36
15274,94359,5242,8,5.15,41.2
15275,94359,5237,8,1.02,8.16
15276,94359,5182,5,4.05,20.25
15277,94359,5188,7,3.62,25.34
15278,94360,5153,5,2.69,13.45
15279,94361,5019,9,2.7,24.3
15280,94361,5097,5,5.7,28.5
15281,94361,5196,8,3.08,24.64
15282,94361,5220,6,5.49,32.94
15283,94361,5046,6,4.33,25.98
15284,94361,5116,4,2.05,8.2
15285,94361,5223,1,4.82,4.82
15286,94361,5138,3,2.76,8.28
15287,94362,5039,3,3.27,9.81
15288,94362,5203,4,2.15,8.6
15289,94362,5075,4,1.63,6.52
15290,94363,5121,4,1.17,4.68
15291,94363,5013,7,4.68,32.76
15292,94363,5241,2,2.9,5.8
15293,94363,5193,8,4.45,35.6
15294,94363,5237,4,1.02,4.08
15295,94363,5073,7,1.5,10.5
15296,94364,5119,1,0.55,0.55
15297,94364,5077,9,2.92,26.28
15298,94365,5016,4,0.98,3.92
15299,94365,5015,8,5.24,41.92
15300,94365,5049,2,3.31,6.62
15301,94365,5222,1,2.35,2.35
15302,94365,5126,8,1.14,9.12
15303,94366,5230,7,3.28,22.96
15304,94366,5076,2,1.04,2.08
15305,94366,5137,4,4.26,17.04
15306,94366,5223,9,4.82,43.38
15307,94367,5079,7,2.09,14.63
15308,94367,5121,6,1.17,7.02
15309,94367,5130,3,1.16,3.48
15310,94367,5160,6,1.03,6.18
15311,94367,5223,2,4.82,9.64
15312,94367,5123,5,1.65,8.25
15313,94367,5027,6,7.74,46.44
15314,94367,5134,1,2.59,2.59
15315,94368,5050,7,2.46,17.22
15316,94368,5059,7,1.15,8.05
15317,94368,5139,1,3.46,3.46
15318,94368,5168,6,0.69,4.14
15319,94368,5087,6,2.93,17.58
15320,94369,5133,1,4.05,4.05
15321,94369,5131,7,2.66,18.62
15322,94370,5202,7,0.67,4.69
15323,94371,5214,8,1.85,14.8
15324,94371,5122,9,1.3,11.7
15325,94372,5139,7,3.46,24.22
15326,94372,5110,9,2.41,21.69
15327,94372,5035,4,1.13,4.52
15328,94372,5141,4,1.99,7.96
15329,94373,5197,3,2.67,8.01
15330,94373,5195,3,1.95,5.85
15331,94373,5103,9,2.76,24.84
15332,94374,5166,8,0.87,6.96
15333,94374,5072,5,1.76,8.8
15334,94374,5005,3,5.28,15.84
15335,94374,5208,8,1.6,12.8
15336,94375,5226,4,1.53,6.12
15337,94375,5107,1,2.39,2.39
15338,94375,5106,7,2.28,15.96
15339,94375,5088,8,10.7,85.6
15340,94375,5102,2,2.89,5.78
15341,94375,5159,5,2.1,10.5
15342,94375,5237,4,1.02,4.08
15343,94376,5045,5,1.52,7.6
15344,94376,5210,3,2.89,8.67
15345,94376,5235,2,4.01,8.02
15346,94376,5059,4,1.15,4.6
15347,94376,5052,1,2.33,2.33
15348,94376,5140,6,10.14,60.84
15349,94377,5015,6,5.24,31.44
15350,94377,5178,7,3.44,24.08
15351,94377,5166,7,0.87,6.09
